Wind Speed,general diffuse flows,diffuse flows,Month,Year,Day,DayOfWeek,Hour_sin,Hour_cos,Hour_normalized,Minute_normalized,Zone 1 normalized,Temperature normalized,Humidity normalized,Wind Speed normalized
4.92,0.062,0.141,8,2017,27,6,-0.707,0.707,0.875,0.0,0.873,0.387,0.841,0.99
4.924,0.077,0.119,8,2017,27,6,-0.707,0.707,0.875,0.167,0.873,0.39,0.832,0.991
4.925,0.095,0.119,8,2017,27,6,-0.707,0.707,0.875,0.333,0.876,0.39,0.82,0.991
4.922,0.08,0.133,8,2017,27,6,-0.707,0.707,0.875,0.5,0.864,0.398,0.801,0.991
4.923,0.095,0.089,8,2017,27,6,-0.707,0.707,0.875,0.667,0.849,0.405,0.787,0.991
4.924,0.073,0.081,8,2017,27,6,-0.707,0.707,0.875,0.833,0.845,0.408,0.78,0.991
4.919,0.069,0.13,8,2017,27,6,-0.5,0.866,0.917,0.0,0.826,0.408,0.784,0.99
4.924,0.073,0.137,8,2017,27,6,-0.5,0.866,0.917,0.167,0.813,0.41,0.797,0.991
4.927,0.062,0.093,8,2017,27,6,-0.5,0.866,0.917,0.333,0.8,0.403,0.82,0.992
4.922,0.08,0.115,8,2017,27,6,-0.5,0.866,0.917,0.5,0.768,0.395,0.835,0.991
4.924,0.058,0.111,8,2017,27,6,-0.5,0.866,0.917,0.667,0.739,0.387,0.849,0.991
4.926,0.08,0.1,8,2017,27,6,-0.5,0.866,0.917,0.833,0.715,0.38,0.855,0.991
4.92,0.055,0.085,8,2017,27,6,-0.259,0.966,0.958,0.0,0.694,0.378,0.866,0.99
4.92,0.073,0.137,8,2017,27,6,-0.259,0.966,0.958,0.167,0.662,0.371,0.876,0.99
4.918,0.062,0.152,8,2017,27,6,-0.259,0.966,0.958,0.333,0.63,0.368,0.88,0.99
4.923,0.106,0.13,8,2017,27,6,-0.259,0.966,0.958,0.5,0.604,0.367,0.886,0.991
4.921,0.08,0.122,8,2017,27,6,-0.259,0.966,0.958,0.667,0.585,0.362,0.889,0.99
4.92,0.051,0.163,8,2017,27,6,-0.259,0.966,0.958,0.833,0.564,0.359,0.891,0.99
4.917,0.106,0.096,8,2017,28,0,0.0,1.0,0.0,0.0,0.544,0.357,0.892,0.99
4.917,0.048,0.174,8,2017,28,0,0.0,1.0,0.0,0.167,0.515,0.357,0.892,0.99
4.924,0.08,0.1,8,2017,28,0,0.0,1.0,0.0,0.333,0.497,0.357,0.891,0.991
4.919,0.077,0.137,8,2017,28,0,0.0,1.0,0.0,0.5,0.472,0.361,0.889,0.99
4.92,0.073,0.126,8,2017,28,0,0.0,1.0,0.0,0.667,0.446,0.363,0.892,0.99
4.918,0.095,0.111,8,2017,28,0,0.0,1.0,0.0,0.833,0.425,0.361,0.899,0.99
4.921,0.069,0.141,8,2017,28,0,0.259,0.966,0.042,0.0,0.413,0.358,0.909,0.99
4.919,0.113,0.111,8,2017,28,0,0.259,0.966,0.042,0.167,0.399,0.354,0.918,0.99
4.919,0.121,0.122,8,2017,28,0,0.259,0.966,0.042,0.333,0.378,0.349,0.925,0.99
4.918,0.055,0.17,8,2017,28,0,0.259,0.966,0.042,0.5,0.378,0.343,0.931,0.99
4.92,0.095,0.137,8,2017,28,0,0.259,0.966,0.042,0.667,0.363,0.337,0.935,0.99
4.919,0.058,0.189,8,2017,28,0,0.259,0.966,0.042,0.833,0.343,0.333,0.936,0.99
4.918,0.095,0.1,8,2017,28,0,0.5,0.866,0.083,0.0,0.34,0.33,0.94,0.99
4.917,0.073,0.111,8,2017,28,0,0.5,0.866,0.083,0.167,0.334,0.331,0.943,0.99
4.919,0.084,0.111,8,2017,28,0,0.5,0.866,0.083,0.333,0.323,0.334,0.942,0.99
4.92,0.084,0.107,8,2017,28,0,0.5,0.866,0.083,0.5,0.317,0.333,0.945,0.99
4.92,0.099,0.152,8,2017,28,0,0.5,0.866,0.083,0.667,0.313,0.33,0.947,0.99
4.921,0.106,0.111,8,2017,28,0,0.5,0.866,0.083,0.833,0.318,0.329,0.948,0.99
4.916,0.102,0.104,8,2017,28,0,0.707,0.707,0.125,0.0,0.311,0.327,0.947,0.989
4.918,0.077,0.181,8,2017,28,0,0.707,0.707,0.125,0.167,0.307,0.326,0.948,0.99
4.919,0.124,0.119,8,2017,28,0,0.707,0.707,0.125,0.333,0.301,0.327,0.947,0.99
4.917,0.084,0.13,8,2017,28,0,0.707,0.707,0.125,0.5,0.299,0.32,0.948,0.99
4.916,0.069,0.148,8,2017,28,0,0.707,0.707,0.125,0.667,0.296,0.317,0.947,0.989
4.917,0.055,0.167,8,2017,28,0,0.707,0.707,0.125,0.833,0.294,0.322,0.945,0.99
4.916,0.095,0.115,8,2017,28,0,0.866,0.5,0.167,0.0,0.289,0.323,0.945,0.989
4.915,0.11,0.115,8,2017,28,0,0.866,0.5,0.167,0.167,0.283,0.324,0.947,0.989
4.919,0.08,0.152,8,2017,28,0,0.866,0.5,0.167,0.333,0.298,0.323,0.95,0.99
4.918,0.102,0.107,8,2017,28,0,0.866,0.5,0.167,0.5,0.286,0.321,0.953,0.99
4.921,0.099,0.137,8,2017,28,0,0.866,0.5,0.167,0.667,0.288,0.322,0.956,0.99
4.919,0.095,0.152,8,2017,28,0,0.866,0.5,0.167,0.833,0.287,0.323,0.957,0.99
4.92,0.084,0.144,8,2017,28,0,0.966,0.259,0.208,0.0,0.279,0.321,0.959,0.99
4.915,0.077,0.137,8,2017,28,0,0.966,0.259,0.208,0.167,0.255,0.327,0.959,0.989
4.918,0.08,0.181,8,2017,28,0,0.966,0.259,0.208,0.333,0.216,0.331,0.958,0.99
4.918,0.106,0.096,8,2017,28,0,0.966,0.259,0.208,0.5,0.193,0.329,0.959,0.99
4.916,0.08,0.148,8,2017,28,0,0.966,0.259,0.208,0.667,0.183,0.326,0.961,0.989
4.917,0.08,0.163,8,2017,28,0,0.966,0.259,0.208,0.833,0.175,0.323,0.961,0.99
4.919,0.099,0.126,8,2017,28,0,1.0,0.0,0.25,0.0,0.176,0.324,0.963,0.99
4.914,0.102,0.1,8,2017,28,0,1.0,0.0,0.25,0.167,0.178,0.324,0.964,0.989
4.918,0.088,0.2,8,2017,28,0,1.0,0.0,0.25,0.333,0.177,0.322,0.967,0.99
4.916,0.179,0.181,8,2017,28,0,1.0,0.0,0.25,0.5,0.182,0.321,0.968,0.989
4.916,0.515,0.37,8,2017,28,0,1.0,0.0,0.25,0.667,0.189,0.318,0.972,0.989
4.92,5.161,3.874,8,2017,28,0,1.0,0.0,0.25,0.833,0.198,0.314,0.972,0.99
4.919,7.75,5.915,8,2017,28,0,0.966,-0.259,0.292,0.0,0.221,0.314,0.973,0.99
4.918,6.082,4.63,8,2017,28,0,0.966,-0.259,0.292,0.167,0.233,0.313,0.974,0.99
4.916,6.356,4.759,8,2017,28,0,0.966,-0.259,0.292,0.333,0.24,0.317,0.978,0.989
4.918,8.44,6.456,8,2017,28,0,0.966,-0.259,0.292,0.5,0.258,0.317,0.978,0.99
4.919,13.82,10.59,8,2017,28,0,0.966,-0.259,0.292,0.667,0.255,0.313,0.98,0.99
4.916,21.78,16.63,8,2017,28,0,0.966,-0.259,0.292,0.833,0.287,0.313,0.983,0.989
4.921,32.67,24.8,8,2017,28,0,0.866,-0.5,0.333,0.0,0.316,0.314,0.984,0.99
4.918,47.29,35.47,8,2017,28,0,0.866,-0.5,0.333,0.167,0.347,0.314,0.985,0.99
4.92,57.92,42.16,8,2017,28,0,0.866,-0.5,0.333,0.333,0.358,0.314,0.986,0.99
4.92,58.01,43.76,8,2017,28,0,0.866,-0.5,0.333,0.5,0.372,0.315,0.99,0.99
4.921,45.27,34.4,8,2017,28,0,0.866,-0.5,0.333,0.667,0.384,0.316,0.989,0.99
4.924,44.15,33.45,8,2017,28,0,0.866,-0.5,0.333,0.833,0.399,0.314,0.991,0.991
4.926,59.36,45.74,8,2017,28,0,0.707,-0.707,0.375,0.0,0.438,0.318,0.991,0.991
4.924,76.7,57.97,8,2017,28,0,0.707,-0.707,0.375,0.167,0.45,0.321,0.994,0.991
4.924,67.88,51.52,8,2017,28,0,0.707,-0.707,0.375,0.333,0.469,0.327,0.994,0.991
4.922,89.9,68.44,8,2017,28,0,0.707,-0.707,0.375,0.5,0.491,0.329,0.995,0.991
4.921,97.4,73.2,8,2017,28,0,0.707,-0.707,0.375,0.667,0.508,0.331,0.996,0.99
4.923,73.6,56.17,8,2017,28,0,0.707,-0.707,0.375,0.833,0.522,0.334,0.996,0.991
4.918,125.0,91.8,8,2017,28,0,0.5,-0.866,0.417,0.0,0.534,0.331,0.995,0.99
4.919,119.9,90.2,8,2017,28,0,0.5,-0.866,0.417,0.167,0.546,0.333,0.994,0.99
4.917,115.2,87.3,8,2017,28,0,0.5,-0.866,0.417,0.333,0.56,0.332,0.995,0.99
4.918,116.3,87.3,8,2017,28,0,0.5,-0.866,0.417,0.5,0.568,0.33,0.994,0.99
4.922,110.8,82.2,8,2017,28,0,0.5,-0.866,0.417,0.667,0.579,0.337,0.993,0.991
4.924,108.8,81.4,8,2017,28,0,0.5,-0.866,0.417,0.833,0.59,0.331,0.988,0.991
4.921,95.7,70.9,8,2017,28,0,0.259,-0.966,0.458,0.0,0.609,0.329,0.99,0.99
4.918,104.3,77.8,8,2017,28,0,0.259,-0.966,0.458,0.167,0.614,0.33,0.988,0.99
4.923,133.6,100.7,8,2017,28,0,0.259,-0.966,0.458,0.333,0.635,0.327,0.986,0.991
4.924,122.2,92.3,8,2017,28,0,0.259,-0.966,0.458,0.5,0.64,0.326,0.985,0.991
4.918,176.9,133.6,8,2017,28,0,0.259,-0.966,0.458,0.667,0.634,0.321,0.979,0.99
4.922,92.1,69.1,8,2017,28,0,0.259,-0.966,0.458,0.833,0.64,0.32,0.979,0.991
4.917,58.64,43.74,8,2017,28,0,0.0,-1.0,0.5,0.0,0.635,0.316,0.979,0.99
4.92,51.72,38.48,8,2017,28,0,0.0,-1.0,0.5,0.167,0.646,0.312,0.98,0.99
4.919,134.5,102.4,8,2017,28,0,0.0,-1.0,0.5,0.333,0.642,0.312,0.983,0.99
4.92,406.2,299.8,8,2017,28,0,0.0,-1.0,0.5,0.5,0.642,0.316,0.984,0.99
4.922,778.0,431.7,8,2017,28,0,0.0,-1.0,0.5,0.667,0.646,0.326,0.984,0.991
4.923,492.4,303.0,8,2017,28,0,0.0,-1.0,0.5,0.833,0.637,0.34,0.983,0.991
4.925,576.9,353.2,8,2017,28,0,-0.259,-0.966,0.542,0.0,0.639,0.354,0.968,0.991
4.926,602.1,366.2,8,2017,28,0,-0.259,-0.966,0.542,0.167,0.643,0.374,0.952,0.991
4.93,475.4,301.5,8,2017,28,0,-0.259,-0.966,0.542,0.333,0.646,0.398,0.919,0.992
4.927,301.5,226.2,8,2017,28,0,-0.259,-0.966,0.542,0.5,0.652,0.402,0.878,0.992
4.924,387.9,286.1,8,2017,28,0,-0.259,-0.966,0.542,0.667,0.647,0.404,0.873,0.991
4.922,333.9,261.0,8,2017,28,0,-0.259,-0.966,0.542,0.833,0.642,0.4,0.875,0.991
4.918,334.9,255.1,8,2017,28,0,-0.5,-0.866,0.583,0.0,0.647,0.404,0.865,0.99
4.924,347.6,262.2,8,2017,28,0,-0.5,-0.866,0.583,0.167,0.642,0.418,0.851,0.991
4.922,359.1,278.6,8,2017,28,0,-0.5,-0.866,0.583,0.333,0.633,0.421,0.857,0.991
4.923,392.3,301.4,8,2017,28,0,-0.5,-0.866,0.583,0.5,0.631,0.416,0.86,0.991
4.925,250.7,192.5,8,2017,28,0,-0.5,-0.866,0.583,0.667,0.624,0.411,0.864,0.991
4.923,337.3,261.5,8,2017,28,0,-0.5,-0.866,0.583,0.833,0.616,0.399,0.878,0.991
4.926,340.6,267.9,8,2017,28,0,-0.707,-0.707,0.625,0.0,0.611,0.4,0.878,0.991
4.923,394.9,300.3,8,2017,28,0,-0.707,-0.707,0.625,0.167,0.601,0.404,0.872,0.991
4.924,422.8,308.4,8,2017,28,0,-0.707,-0.707,0.625,0.333,0.603,0.402,0.881,0.991
4.924,379.5,268.6,8,2017,28,0,-0.707,-0.707,0.625,0.5,0.595,0.396,0.889,0.991
4.925,335.6,242.2,8,2017,28,0,-0.707,-0.707,0.625,0.667,0.593,0.382,0.905,0.991
4.923,253.6,186.0,8,2017,28,0,-0.707,-0.707,0.625,0.833,0.592,0.373,0.914,0.991
4.926,216.6,163.8,8,2017,28,0,-0.866,-0.5,0.667,0.0,0.584,0.367,0.919,0.991
4.925,182.9,140.9,8,2017,28,0,-0.866,-0.5,0.667,0.167,0.572,0.37,0.914,0.991
4.923,140.1,107.2,8,2017,28,0,-0.866,-0.5,0.667,0.333,0.574,0.37,0.905,0.991
4.925,207.7,162.9,8,2017,28,0,-0.866,-0.5,0.667,0.5,0.57,0.374,0.9,0.991
4.92,217.4,164.0,8,2017,28,0,-0.866,-0.5,0.667,0.667,0.571,0.372,0.899,0.99
4.919,215.7,162.4,8,2017,28,0,-0.866,-0.5,0.667,0.833,0.568,0.37,0.91,0.99
4.924,191.0,141.9,8,2017,28,0,-0.966,-0.259,0.708,0.0,0.56,0.358,0.923,0.991
4.925,139.7,104.1,8,2017,28,0,-0.966,-0.259,0.708,0.167,0.559,0.351,0.934,0.991
4.921,153.0,113.2,8,2017,28,0,-0.966,-0.259,0.708,0.333,0.564,0.344,0.943,0.99
4.92,130.0,99.0,8,2017,28,0,-0.966,-0.259,0.708,0.5,0.558,0.341,0.945,0.99
4.918,100.6,76.5,8,2017,28,0,-0.966,-0.259,0.708,0.667,0.551,0.34,0.946,0.99
4.922,75.8,57.13,8,2017,28,0,-0.966,-0.259,0.708,0.833,0.549,0.34,0.947,0.991
4.923,67.37,51.82,8,2017,28,0,-1.0,-0.0,0.75,0.0,0.544,0.341,0.947,0.991
4.922,63.74,49.61,8,2017,28,0,-1.0,-0.0,0.75,0.167,0.546,0.348,0.937,0.991
4.924,43.16,34.06,8,2017,28,0,-1.0,-0.0,0.75,0.333,0.557,0.352,0.926,0.991
4.92,34.52,26.64,8,2017,28,0,-1.0,-0.0,0.75,0.5,0.587,0.354,0.919,0.99
4.927,49.26,37.71,8,2017,28,0,-1.0,-0.0,0.75,0.667,0.623,0.353,0.92,0.992
4.922,33.74,25.78,8,2017,28,0,-1.0,-0.0,0.75,0.833,0.7,0.351,0.919,0.991
4.92,28.8,21.36,8,2017,28,0,-0.966,0.259,0.792,0.0,0.804,0.354,0.916,0.99
4.919,32.27,23.55,8,2017,28,0,-0.966,0.259,0.792,0.167,0.861,0.357,0.91,0.99
4.914,22.95,17.21,8,2017,28,0,-0.966,0.259,0.792,0.333,0.876,0.358,0.907,0.989
4.919,11.71,9.02,8,2017,28,0,-0.966,0.259,0.792,0.5,0.896,0.361,0.903,0.99
4.922,6.261,4.8,8,2017,28,0,-0.966,0.259,0.792,0.667,0.903,0.364,0.898,0.991
4.921,4.777,3.578,8,2017,28,0,-0.966,0.259,0.792,0.833,0.895,0.371,0.891,0.99
4.917,0.325,0.274,8,2017,28,0,-0.866,0.5,0.833,0.0,0.892,0.378,0.881,0.99
4.917,0.117,0.13,8,2017,28,0,-0.866,0.5,0.833,0.167,0.889,0.389,0.862,0.99
4.918,0.04,0.126,8,2017,28,0,-0.866,0.5,0.833,0.333,0.887,0.396,0.843,0.99
4.92,0.069,0.133,8,2017,28,0,-0.866,0.5,0.833,0.5,0.881,0.398,0.838,0.99
4.919,0.08,0.133,8,2017,28,0,-0.866,0.5,0.833,0.667,0.884,0.403,0.839,0.99
4.921,0.058,0.159,8,2017,28,0,-0.866,0.5,0.833,0.833,0.883,0.399,0.843,0.99
4.917,0.066,0.144,8,2017,28,0,-0.707,0.707,0.875,0.0,0.868,0.405,0.838,0.99
4.92,0.095,0.111,8,2017,28,0,-0.707,0.707,0.875,0.167,0.864,0.398,0.849,0.99
4.922,0.062,0.144,8,2017,28,0,-0.707,0.707,0.875,0.333,0.848,0.399,0.848,0.991
4.919,0.095,0.115,8,2017,28,0,-0.707,0.707,0.875,0.5,0.845,0.404,0.841,0.99
4.918,0.069,0.104,8,2017,28,0,-0.707,0.707,0.875,0.667,0.823,0.396,0.856,0.99
4.919,0.066,0.148,8,2017,28,0,-0.707,0.707,0.875,0.833,0.815,0.375,0.875,0.99
4.915,0.088,0.13,8,2017,28,0,-0.5,0.866,0.917,0.0,0.8,0.362,0.887,0.989
4.918,0.069,0.185,8,2017,28,0,-0.5,0.866,0.917,0.167,0.786,0.354,0.897,0.99
4.922,0.077,0.141,8,2017,28,0,-0.5,0.866,0.917,0.333,0.766,0.345,0.904,0.991
4.919,0.062,0.152,8,2017,28,0,-0.5,0.866,0.917,0.5,0.744,0.34,0.911,0.99
4.919,0.091,0.152,8,2017,28,0,-0.5,0.866,0.917,0.667,0.714,0.341,0.913,0.99
4.92,0.055,0.122,8,2017,28,0,-0.5,0.866,0.917,0.833,0.689,0.343,0.914,0.99
4.912,0.069,0.126,8,2017,28,0,-0.259,0.966,0.958,0.0,0.657,0.343,0.915,0.989
4.92,0.044,0.159,8,2017,28,0,-0.259,0.966,0.958,0.167,0.639,0.339,0.916,0.99
4.92,0.051,0.144,8,2017,28,0,-0.259,0.966,0.958,0.333,0.609,0.336,0.92,0.99
4.915,0.073,0.133,8,2017,28,0,-0.259,0.966,0.958,0.5,0.583,0.332,0.925,0.989
4.917,0.073,0.152,8,2017,28,0,-0.259,0.966,0.958,0.667,0.56,0.331,0.927,0.99
4.916,0.066,0.126,8,2017,28,0,-0.259,0.966,0.958,0.833,0.54,0.323,0.931,0.989
4.915,0.08,0.133,8,2017,29,1,0.0,1.0,0.0,0.0,0.515,0.318,0.936,0.989
4.916,0.066,0.122,8,2017,29,1,0.0,1.0,0.0,0.167,0.483,0.322,0.94,0.989
4.919,0.058,0.156,8,2017,29,1,0.0,1.0,0.0,0.333,0.463,0.321,0.94,0.99
4.916,0.048,0.156,8,2017,29,1,0.0,1.0,0.0,0.5,0.444,0.32,0.943,0.989
4.919,0.084,0.122,8,2017,29,1,0.0,1.0,0.0,0.667,0.423,0.323,0.943,0.99
4.917,0.084,0.133,8,2017,29,1,0.0,1.0,0.0,0.833,0.407,0.322,0.946,0.99
4.914,0.091,0.115,8,2017,29,1,0.259,0.966,0.042,0.0,0.388,0.317,0.947,0.989
4.918,0.08,0.107,8,2017,29,1,0.259,0.966,0.042,0.167,0.369,0.313,0.952,0.99
4.918,0.066,0.133,8,2017,29,1,0.259,0.966,0.042,0.333,0.358,0.315,0.955,0.99
4.918,0.084,0.122,8,2017,29,1,0.259,0.966,0.042,0.5,0.34,0.318,0.956,0.99
4.917,0.066,0.181,8,2017,29,1,0.259,0.966,0.042,0.667,0.337,0.312,0.963,0.99
4.917,0.08,0.137,8,2017,29,1,0.259,0.966,0.042,0.833,0.327,0.308,0.969,0.99
4.921,0.069,0.111,8,2017,29,1,0.5,0.866,0.083,0.0,0.314,0.306,0.975,0.99
4.919,0.069,0.119,8,2017,29,1,0.5,0.866,0.083,0.167,0.303,0.304,0.978,0.99
4.924,0.091,0.107,8,2017,29,1,0.5,0.866,0.083,0.333,0.293,0.301,0.983,0.991
4.916,0.11,0.111,8,2017,29,1,0.5,0.866,0.083,0.5,0.283,0.304,0.985,0.989
4.921,0.091,0.067,8,2017,29,1,0.5,0.866,0.083,0.667,0.281,0.306,0.988,0.99
4.918,0.084,0.107,8,2017,29,1,0.5,0.866,0.083,0.833,0.282,0.307,0.99,0.99
4.918,0.113,0.059,8,2017,29,1,0.707,0.707,0.125,0.0,0.281,0.309,0.993,0.99
4.919,0.077,0.096,8,2017,29,1,0.707,0.707,0.125,0.167,0.284,0.316,0.993,0.99
4.917,0.077,0.107,8,2017,29,1,0.707,0.707,0.125,0.333,0.283,0.318,0.994,0.99
4.917,0.084,0.107,8,2017,29,1,0.707,0.707,0.125,0.5,0.283,0.319,0.995,0.99
4.925,0.084,0.096,8,2017,29,1,0.707,0.707,0.125,0.667,0.283,0.318,0.995,0.991
4.934,0.08,0.1,8,2017,29,1,0.707,0.707,0.125,0.833,0.287,0.318,0.998,0.993
4.923,0.08,0.1,8,2017,29,1,0.866,0.5,0.167,0.0,0.28,0.318,0.998,0.991
4.941,0.058,0.13,8,2017,29,1,0.866,0.5,0.167,0.167,0.289,0.318,0.998,0.995
4.947,0.08,0.107,8,2017,29,1,0.866,0.5,0.167,0.333,0.308,0.318,0.996,0.996
4.935,0.077,0.104,8,2017,29,1,0.866,0.5,0.167,0.5,0.305,0.319,0.998,0.993
4.919,0.091,0.067,8,2017,29,1,0.866,0.5,0.167,0.667,0.298,0.319,0.996,0.99
4.915,0.073,0.115,8,2017,29,1,0.866,0.5,0.167,0.833,0.289,0.318,0.996,0.989
4.917,0.088,0.1,8,2017,29,1,0.966,0.259,0.208,0.0,0.279,0.317,0.996,0.99
4.912,0.08,0.107,8,2017,29,1,0.966,0.259,0.208,0.167,0.25,0.318,0.995,0.989
4.918,0.084,0.111,8,2017,29,1,0.966,0.259,0.208,0.333,0.21,0.32,0.994,0.99
4.919,0.077,0.111,8,2017,29,1,0.966,0.259,0.208,0.5,0.185,0.32,0.993,0.99
4.918,0.069,0.115,8,2017,29,1,0.966,0.259,0.208,0.667,0.173,0.323,0.991,0.99
4.916,0.08,0.1,8,2017,29,1,0.966,0.259,0.208,0.833,0.159,0.324,0.989,0.989
4.916,0.084,0.119,8,2017,29,1,1.0,0.0,0.25,0.0,0.158,0.324,0.984,0.989
4.918,0.069,0.133,8,2017,29,1,1.0,0.0,0.25,0.167,0.161,0.326,0.983,0.99
4.918,0.073,0.104,8,2017,29,1,1.0,0.0,0.25,0.333,0.169,0.327,0.98,0.99
4.92,0.091,0.137,8,2017,29,1,1.0,0.0,0.25,0.5,0.178,0.328,0.978,0.99
4.924,0.366,0.344,8,2017,29,1,1.0,0.0,0.25,0.667,0.178,0.329,0.977,0.991
4.92,2.398,1.882,8,2017,29,1,1.0,0.0,0.25,0.833,0.191,0.334,0.975,0.99
4.933,5.654,4.563,8,2017,29,1,0.966,-0.259,0.292,0.0,0.204,0.338,0.973,0.993
4.925,9.35,7.31,8,2017,29,1,0.966,-0.259,0.292,0.167,0.224,0.341,0.97,0.991
4.921,22.61,17.2,8,2017,29,1,0.966,-0.259,0.292,0.333,0.24,0.341,0.969,0.99
4.92,59.01,44.01,8,2017,29,1,0.966,-0.259,0.292,0.5,0.257,0.338,0.969,0.99
4.918,71.5,52.43,8,2017,29,1,0.966,-0.259,0.292,0.667,0.259,0.335,0.972,0.99
4.918,55.92,41.68,8,2017,29,1,0.966,-0.259,0.292,0.833,0.27,0.334,0.973,0.99
4.921,51.52,39.09,8,2017,29,1,0.866,-0.5,0.333,0.0,0.293,0.334,0.975,0.99
4.92,101.5,77.1,8,2017,29,1,0.866,-0.5,0.333,0.167,0.32,0.338,0.977,0.99
4.919,124.2,92.7,8,2017,29,1,0.866,-0.5,0.333,0.333,0.342,0.342,0.978,0.99
4.921,85.5,64.62,8,2017,29,1,0.866,-0.5,0.333,0.5,0.361,0.338,0.979,0.99
4.919,75.3,56.88,8,2017,29,1,0.866,-0.5,0.333,0.667,0.381,0.33,0.982,0.99
4.917,124.1,96.2,8,2017,29,1,0.866,-0.5,0.333,0.833,0.4,0.329,0.985,0.99
4.916,138.7,108.3,8,2017,29,1,0.707,-0.707,0.375,0.0,0.411,0.332,0.985,0.989
4.92,162.2,124.9,8,2017,29,1,0.707,-0.707,0.375,0.167,0.433,0.335,0.988,0.99
4.917,152.6,117.2,8,2017,29,1,0.707,-0.707,0.375,0.333,0.448,0.341,0.986,0.99
4.919,97.5,74.3,8,2017,29,1,0.707,-0.707,0.375,0.5,0.47,0.337,0.985,0.99
4.918,135.3,103.7,8,2017,29,1,0.707,-0.707,0.375,0.667,0.482,0.334,0.984,0.99
4.917,118.3,91.2,8,2017,29,1,0.707,-0.707,0.375,0.833,0.492,0.34,0.985,0.99
4.92,133.3,102.2,8,2017,29,1,0.5,-0.866,0.417,0.0,0.505,0.342,0.982,0.99
4.916,150.7,114.6,8,2017,29,1,0.5,-0.866,0.417,0.167,0.515,0.346,0.982,0.989
4.919,180.3,139.0,8,2017,29,1,0.5,-0.866,0.417,0.333,0.528,0.35,0.978,0.99
4.918,146.0,114.1,8,2017,29,1,0.5,-0.866,0.417,0.5,0.537,0.351,0.973,0.99
4.919,212.8,165.7,8,2017,29,1,0.5,-0.866,0.417,0.667,0.553,0.359,0.959,0.99
4.92,247.3,189.8,8,2017,29,1,0.5,-0.866,0.417,0.833,0.564,0.37,0.943,0.99
4.919,286.6,219.2,8,2017,29,1,0.259,-0.966,0.458,0.0,0.58,0.385,0.93,0.99
4.918,272.3,209.5,8,2017,29,1,0.259,-0.966,0.458,0.167,0.583,0.402,0.909,0.99
4.919,323.1,248.7,8,2017,29,1,0.259,-0.966,0.458,0.333,0.583,0.415,0.887,0.99
4.919,315.7,244.4,8,2017,29,1,0.259,-0.966,0.458,0.5,0.578,0.425,0.868,0.99
4.922,298.1,230.7,8,2017,29,1,0.259,-0.966,0.458,0.667,0.576,0.426,0.871,0.991
4.923,314.6,237.0,8,2017,29,1,0.259,-0.966,0.458,0.833,0.579,0.417,0.882,0.991
4.922,325.2,239.1,8,2017,29,1,0.0,-1.0,0.5,0.0,0.577,0.411,0.889,0.991
4.923,326.1,248.4,8,2017,29,1,0.0,-1.0,0.5,0.167,0.585,0.408,0.897,0.991
4.925,383.9,292.5,8,2017,29,1,0.0,-1.0,0.5,0.333,0.587,0.408,0.898,0.991
4.925,299.6,228.6,8,2017,29,1,0.0,-1.0,0.5,0.5,0.579,0.413,0.891,0.991
4.926,298.5,230.1,8,2017,29,1,0.0,-1.0,0.5,0.667,0.575,0.414,0.889,0.991
4.924,343.7,260.3,8,2017,29,1,0.0,-1.0,0.5,0.833,0.584,0.416,0.889,0.991
4.922,303.9,236.9,8,2017,29,1,-0.259,-0.966,0.542,0.0,0.591,0.415,0.892,0.991
4.926,302.4,233.2,8,2017,29,1,-0.259,-0.966,0.542,0.167,0.597,0.405,0.902,0.991
4.923,324.6,243.5,8,2017,29,1,-0.259,-0.966,0.542,0.333,0.601,0.405,0.907,0.991
4.921,150.2,115.2,8,2017,29,1,-0.259,-0.966,0.542,0.5,0.598,0.393,0.914,0.99
4.918,149.5,109.5,8,2017,29,1,-0.259,-0.966,0.542,0.667,0.602,0.387,0.921,0.99
4.922,199.9,148.7,8,2017,29,1,-0.259,-0.966,0.542,0.833,0.601,0.388,0.924,0.991
4.919,205.8,162.1,8,2017,29,1,-0.5,-0.866,0.583,0.0,0.596,0.39,0.927,0.99
4.926,157.5,122.6,8,2017,29,1,-0.5,-0.866,0.583,0.167,0.594,0.387,0.931,0.991
4.924,497.6,335.6,8,2017,29,1,-0.5,-0.866,0.583,0.333,0.587,0.387,0.935,0.991
4.922,530.9,311.4,8,2017,29,1,-0.5,-0.866,0.583,0.5,0.593,0.405,0.929,0.991
4.922,362.7,244.6,8,2017,29,1,-0.5,-0.866,0.583,0.667,0.577,0.408,0.909,0.991
4.922,313.8,220.7,8,2017,29,1,-0.5,-0.866,0.583,0.833,0.572,0.42,0.903,0.991
4.923,273.1,205.0,8,2017,29,1,-0.707,-0.707,0.625,0.0,0.558,0.421,0.882,0.991
4.926,472.0,281.7,8,2017,29,1,-0.707,-0.707,0.625,0.167,0.551,0.436,0.877,0.991
4.927,555.9,303.8,8,2017,29,1,-0.707,-0.707,0.625,0.333,0.553,0.457,0.85,0.992
4.927,498.1,273.1,8,2017,29,1,-0.707,-0.707,0.625,0.5,0.554,0.487,0.823,0.992
4.926,528.5,276.5,8,2017,29,1,-0.707,-0.707,0.625,0.667,0.548,0.487,0.806,0.991
